timestamp,temperature_C,pressure_hPa,humidity_percent,gas_ohms,label,notes
507898,25.86,101244.96,51.49,929.61,alcohol,n/a
508045,25.84,101242.5,51.48,942.46,alcohol,n/a
508181,25.85,101242.75,51.48,955.67,alcohol,n/a
508327,25.84,101243.67,51.45,973.63,alcohol,n/a
508464,25.84,101242.41,51.46,992.27,alcohol,n/a
508610,25.83,101241.81,51.42,1013.22,alcohol,n/a
508746,25.83,101244.86,51.4,1035.08,alcohol,n/a
508893,25.83,101242.23,51.4,1057.04,alcohol,n/a
509039,25.83,101242.56,51.38,1079.05,alcohol,n/a
509175,25.83,101241.37,51.32,1096.4,alcohol,n/a
509322,25.83,101242.65,51.3,1121.07,alcohol,n/a
509458,25.83,101242.06,51.28,1140.81,alcohol,n/a
509604,25.82,101239.24,51.25,1154.02,alcohol,n/a
509741,25.83,101242.4,51.21,1169.65,alcohol,n/a
509887,25.82,101240.09,51.16,1176.02,alcohol,n/a
510033,25.84,101242.66,51.13,1180.31,alcohol,n/a
510170,25.83,101240.53,51.1,1193.36,alcohol,n/a
510316,25.84,101241.56,51.06,1193.36,alcohol,n/a
510452,25.85,101243.26,51.03,1195.56,alcohol,n/a
510599,25.83,101240.63,50.98,1193.36,alcohol,n/a
510735,25.84,101241.91,50.94,1194.46,alcohol,n/a
510881,25.84,101242.16,50.92,1195.56,alcohol,n/a
511028,25.84,101243.01,50.89,1190.07,alcohol,n/a
511164,25.85,101242.23,50.84,1191.16,alcohol,n/a
511310,25.85,101243.94,50.82,1186.8,alcohol,n/a
511447,25.84,101243.35,50.78,1182.46,alcohol,n/a
511593,25.84,101241.91,50.75,1173.89,alcohol,n/a
511729,25.84,101243.0,50.74,1167.54,alcohol,n/a
511876,25.84,101243.77,50.69,1155.05,alcohol,n/a
512012,25.83,101242.48,50.67,1144.85,alcohol,n/a
512158,25.83,101240.1,50.62,1129.87,alcohol,n/a
512305,25.84,101242.92,50.62,1117.2,alcohol,n/a
512441,25.83,101241.64,50.61,1102.94,alcohol,n/a
512587,25.84,101244.03,50.61,1088.11,alcohol,n/a
512723,25.84,101243.34,50.57,1070.14,alcohol,n/a
512870,25.84,101243.01,50.57,1052.74,alcohol,n/a
513006,25.84,101240.71,50.56,1037.57,alcohol,n/a
513153,25.84,101241.73,50.55,1023.63,alcohol,n/a
513299,25.84,101240.71,50.57,1012.43,alcohol,n/a
513435,25.84,101241.91,50.56,999.16,alcohol,n/a
513582,25.83,101240.34,50.56,988.48,alcohol,n/a
513718,25.84,101242.16,50.57,978.04,alcohol,n/a
513864,25.85,101243.09,50.56,971.44,alcohol,n/a
514000,25.85,101243.7,50.61,962.06,alcohol,n/a
514147,25.85,101243.1,50.59,958.5,alcohol,n/a
514293,25.85,101243.44,50.59,952.16,alcohol,n/a
514429,25.85,101242.5,50.61,947.98,alcohol,n/a
514576,25.85,101242.5,50.61,945.9,alcohol,n/a
514712,25.86,101242.59,50.64,941.78,alcohol,n/a
514859,25.85,101242.23,50.64,940.41,alcohol,n/a
514995,25.85,101242.93,50.66,939.73,alcohol,n/a
515141,25.85,101242.0,50.66,938.37,alcohol,n/a
515277,25.85,101242.42,50.67,937.01,alcohol,n/a
515424,25.86,101244.46,50.68,937.01,alcohol,n/a
515570,25.85,101242.0,50.7,935.65,alcohol,n/a
515706,25.85,101240.2,50.72,935.65,alcohol,n/a
515853,25.84,101240.63,50.75,933.63,alcohol,n/a
515989,25.86,101243.87,50.73,933.63,alcohol,n/a
516135,25.85,101241.84,50.76,931.62,alcohol,n/a
516272,25.86,101243.19,50.75,928.95,alcohol,n/a
516418,25.85,101241.66,50.79,925.63,alcohol,n/a
516564,25.86,101244.04,50.81,923.65,alcohol,n/a
516701,25.85,101241.74,50.81,921.68,alcohol,n/a
516847,25.85,101242.34,50.83,918.41,alcohol,n/a
516983,25.85,101241.38,50.86,916.46,alcohol,n/a
517130,25.86,101243.28,50.86,915.17,alcohol,n/a
517266,25.85,101242.68,50.88,911.94,alcohol,n/a
517412,25.85,101240.54,50.89,909.38,alcohol,n/a
517559,25.86,101242.85,50.91,909.38,alcohol,n/a
517695,25.86,101243.35,50.92,906.84,alcohol,n/a
517840,25.86,101241.4,50.93,904.94,alcohol,n/a
517978,25.86,101243.37,50.97,904.31,alcohol,n/a
518123,25.86,101243.62,50.98,902.42,alcohol,n/a
518260,25.86,101242.59,50.99,901.16,alcohol,n/a
518406,25.84,101240.12,50.99,901.79,alcohol,n/a
518552,25.86,101243.35,51.04,901.16,alcohol,n/a
2026-02-14 16:56:36,21.69,1012.26,49.99,127331.51,greenbanana,normal
2026-02-14 16:56:41,21.75,1012.28,49.88,131653.38,greenbanana,normal
2026-02-14 16:56:46,21.8,1012.31,49.92,132883.47,greenbanana,normal
2026-02-14 16:56:52,21.81,1012.29,49.84,133507.17,greenbanana,normal
2026-02-14 16:56:57,21.83,1012.33,49.78,132676.86,greenbanana,normal
2026-02-14 16:57:02,21.84,1012.31,49.76,133716.38,greenbanana,normal
2026-02-14 16:57:07,21.86,1012.31,49.73,134242.27,greenbanana,normal
2026-02-14 16:57:12,21.87,1012.34,49.76,135199.37,greenbanana,normal
2026-02-14 16:57:17,21.86,1012.3,49.58,136496.93,greenbanana,normal
2026-02-14 17:02:56,21.97,1012.35,49.78,120075.05,greenbanana,normal
2026-02-14 17:03:01,21.94,1012.33,49.79,127904.07,greenbanana,normal
2026-02-14 17:03:17,21.85,1012.29,49.64,128578.6,greenbanana,normal
2026-02-14 17:03:30,21.84,1012.3,49.4,131147.54,greenbanana,normal
2026-02-14 17:03:35,21.94,1012.29,49.3,134242.27,greenbanana,normal
2026-02-14 17:03:40,21.97,1012.3,49.31,135953.27,greenbanana,normal
2026-02-14 17:03:45,21.98,1012.29,49.3,136278.95,greenbanana,normal
2026-02-14 16:37:08,21.6,1012.1,49.98,123641.63,greenbanana,normal
2026-02-14 16:37:13,21.6,1012.11,49.85,128481.81,greenbanana,normal
2026-02-14 16:37:18,21.59,1012.11,49.79,129949.24,greenbanana,normal
2026-02-14 16:37:23,21.58,1012.12,49.77,131147.54,greenbanana,normal
2026-02-14 16:37:28,21.58,1012.13,49.77,131551.9,greenbanana,normal
2026-02-14 16:37:33,21.59,1012.12,49.79,132060.87,greenbanana,normal
2026-02-14 16:37:38,21.59,1012.1,49.77,132470.89,greenbanana,normal
2026-02-14 16:37:43,21.6,1012.11,49.77,131856.81,greenbanana,normal
2026-02-14 16:37:48,21.6,1012.1,49.73,132883.47,greenbanana,normal
2026-02-14 16:37:53,21.6,1012.14,49.72,132163.14,greenbanana,normal
2026-02-14 16:37:58,21.59,1012.13,49.71,133402.81,greenbanana,normal
2026-02-14 16:38:03,21.59,1012.12,49.71,133716.38,greenbanana,normal
2026-02-14 16:38:08,21.61,1012.13,49.7,131755.02,greenbanana,normal
2026-02-14 16:38:13,21.63,1012.14,49.68,132676.86,greenbanana,normal
2026-02-14 16:38:18,21.63,1012.13,49.65,132780.08,greenbanana,normal
2026-02-14 16:38:23,21.64,1012.12,49.63,133090.72,greenbanana,normal
2026-02-14 16:38:28,21.64,1012.14,49.66,133090.72,greenbanana,normal
2026-02-14 16:38:33,21.65,1012.11,49.67,133611.69,greenbanana,normal
2026-02-14 16:38:38,21.65,1012.12,49.64,133298.62,greenbanana,normal
2026-02-14 16:38:43,21.64,1012.14,49.65,133926.24,greenbanana,normal
2026-02-14 16:38:48,21.64,1012.12,49.64,134453.78,greenbanana,normal
2026-02-14 16:38:53,21.65,1012.11,49.67,133194.59,greenbanana,normal
2026-02-14 16:38:58,21.69,1012.1,49.87,131248.4,greenbanana,normal
2026-02-14 16:39:03,21.73,1012.09,50.0,131349.41,greenbanana,normal
2026-02-14 16:39:08,21.75,1012.09,50.04,133090.72,greenbanana,normal
2026-02-14 16:39:13,21.77,1012.12,49.96,131450.58,greenbanana,normal
2026-02-14 16:39:18,21.79,1012.12,49.84,130645.57,greenbanana,normal
2026-02-14 16:39:23,21.81,1012.12,49.84,131551.9,greenbanana,normal
2026-02-14 16:39:28,21.82,1012.11,49.74,131958.76,greenbanana,normal
2026-02-14 16:39:33,21.84,1012.11,49.83,130545.64,greenbanana,normal
2026-02-14 16:39:38,21.83,1012.09,49.67,131551.9,greenbanana,normal
2026-02-14 16:39:43,21.84,1012.1,50.06,130645.57,greenbanana,normal
2026-02-14 16:39:48,21.87,1012.12,50.1,129554.66,greenbanana,normal
2026-02-14 16:39:53,21.89,1012.11,50.01,129456.38,greenbanana,normal
2026-02-14 16:39:58,21.9,1012.09,49.8,131147.54,greenbanana,normal
2026-02-14 16:40:03,21.92,1012.11,49.74,131551.9,greenbanana,normal
2026-02-14 16:40:08,21.93,1012.12,49.61,130946.29,greenbanana,normal
2026-02-14 16:40:13,21.95,1012.11,49.42,131046.84,greenbanana,normal
2026-02-14 16:40:18,21.94,1012.11,49.3,132470.89,greenbanana,normal
2026-02-14 16:40:23,21.94,1012.1,49.29,132573.8,greenbanana,normal
2026-02-14 16:40:28,21.95,1012.1,49.3,132163.14,greenbanana,normal
2026-02-14 16:40:33,21.95,1012.1,49.23,132470.89,greenbanana,normal
2026-02-14 16:40:38,21.93,1012.11,49.16,133194.59,greenbanana,normal
2026-02-14 16:40:43,21.92,1012.14,49.19,134031.41,greenbanana,normal
2026-02-14 16:40:48,21.89,1012.15,49.13,134031.41,greenbanana,normal
2026-02-14 16:40:53,21.87,1012.18,49.11,134347.94,greenbanana,normal
2026-02-14 16:40:58,21.86,1012.14,49.13,134453.78,greenbanana,normal
2026-02-14 16:41:03,21.86,1012.12,49.17,133507.17,greenbanana,normal
2026-02-14 16:41:08,21.88,1012.13,49.29,132265.56,greenbanana,normal
2026-02-14 16:41:13,21.87,1012.15,49.27,133402.81,greenbanana,normal
2026-02-14 16:41:18,21.85,1012.11,49.19,134559.79,greenbanana,normal
2026-02-14 16:41:23,21.85,1012.09,49.23,133611.69,greenbanana,normal
2026-02-14 16:41:28,21.85,1012.1,49.27,132883.47,greenbanana,normal
2026-02-14 16:41:33,21.86,1012.11,49.41,132265.56,greenbanana,normal
2026-02-14 16:41:38,21.88,1012.13,49.63,131147.54,greenbanana,normal
2026-02-14 16:41:43,21.88,1012.12,49.7,132265.56,greenbanana,normal
2026-02-14 16:41:48,21.87,1012.14,49.55,133090.72,greenbanana,normal
2026-02-14 16:41:53,21.87,1012.1,49.38,133507.17,greenbanana,normal
2026-02-14 16:41:58,21.86,1012.1,49.27,133926.24,greenbanana,normal
1441108,25.17,101235.32,42.75,160133.84,greenbanana,normal
1475015,25.2,101236.45,42.79,160133.84,greenbanana,normal
1477999,25.18,101234.84,42.77,160133.84,greenbanana,normal
1481256,25.16,101233.45,42.78,160287.09,greenbanana,normal
1483675,25.15,101234.63,42.8,160594.44,greenbanana,normal
1485801,25.15,101231.14,42.82,160440.61,greenbanana,normal
1487507,25.15,101234.28,42.84,160748.56,greenbanana,normal
1489350,25.13,101232.56,42.85,160594.44,greenbanana,normal
1491057,25.13,101231.63,42.86,160440.61,greenbanana,normal
1493748,25.14,101233.08,42.85,160748.56,greenbanana,normal
1499571,25.11,101230.16,42.86,160440.61,greenbanana,normal
1501549,25.13,101231.27,42.88,160748.56,greenbanana,normal
1503675,25.13,101231.45,42.92,160902.98,greenbanana,normal
1505382,25.12,101229.74,42.9,160902.98,greenbanana,normal
1506806,25.12,101232.39,42.9,161992.27,greenbanana,normal
1508502,25.11,101230.24,42.9,161679.53,greenbanana,normal
1509926,25.1,101231.16,42.92,161679.53,greenbanana,normal
1511341,25.1,101231.75,42.94,162463.64,greenbanana,normal
1512764,25.12,101231.52,42.96,161212.7,greenbanana,normal
1514178,25.09,101228.94,42.96,161212.7,greenbanana,normal
1515601,25.11,101232.2,42.98,162779.39,greenbanana,normal
1517016,25.11,101227.95,42.97,161368.02,greenbanana,normal
1518440,25.11,101229.23,42.95,160748.56,greenbanana,normal
1520000,25.09,101226.84,42.95,161212.7,greenbanana,normal
1521414,25.1,101228.36,42.93,160440.61,greenbanana,normal
1522838,25.11,101229.06,42.92,160594.44,greenbanana,normal
1524261,25.1,101226.06,42.92,161679.53,greenbanana,normal
1525676,25.1,101227.42,42.92,161679.53,greenbanana,normal
1527089,25.08,101229.52,42.95,162621.36,greenbanana,normal
1528513,25.03,101228.01,42.96,164215.69,greenbanana,normal
1529927,25.06,101228.05,42.96,164538.31,greenbanana,normal
1531351,25.06,101228.4,42.99,163096.39,greenbanana,normal
1532765,25.07,101229.09,42.99,162779.39,greenbanana,normal
1534189,25.06,101228.82,42.99,162621.36,greenbanana,normal
1535602,25.07,101227.48,42.99,161679.53,greenbanana,normal
1537027,25.07,101226.37,43.0,161679.53,greenbanana,normal
1538441,25.08,101227.74,43.01,162779.39,greenbanana,normal
1539864,25.08,101227.57,42.99,161992.27,greenbanana,normal
1541278,25.08,101228.08,43.0,161679.53,greenbanana,normal
1542703,25.08,101227.15,43.01,162779.39,greenbanana,normal
1544116,25.08,101226.04,43.0,162463.64,greenbanana,normal
1545540,25.08,101228.67,43.01,162149.08,greenbanana,normal
1546953,25.07,101228.48,42.99,162621.36,greenbanana,normal
1548378,25.08,101228.67,43.0,162149.08,greenbanana,normal
1549792,25.07,101227.22,42.98,162779.39,greenbanana,normal
1551215,25.08,101228.08,42.99,162621.36,greenbanana,normal
1552629,25.07,101227.64,43.02,162779.39,greenbanana,normal
1554054,25.07,101227.3,43.01,163255.38,greenbanana,normal
1555467,25.08,101226.8,43.01,161992.27,greenbanana,normal
1556891,25.07,101226.38,43.01,162779.39,greenbanana,normal
1558304,25.07,101227.13,43.02,162621.36,greenbanana,normal
1559729,25.07,101227.13,43.03,162463.64,greenbanana,normal
1561143,25.08,101227.32,43.04,162779.39,greenbanana,normal
1562566,25.08,101228.51,43.02,161212.7,greenbanana,normal
1563980,25.09,101227.91,43.04,161835.75,greenbanana,normal
1565540,25.08,101226.12,43.04,161057.69,greenbanana,normal
1567100,25.09,101226.83,43.03,160133.84,greenbanana,normal
1568525,25.09,101229.09,43.03,161057.69,greenbanana,normal
1569938,25.07,101226.54,43.03,162149.08,greenbanana,normal
1571362,25.07,101228.83,43.04,162306.2,greenbanana,normal
1572775,25.08,101228.51,43.07,162621.36,greenbanana,normal
1574200,25.08,101228.0,43.08,161992.27,greenbanana,normal
1575614,25.08,101227.98,43.09,162463.64,greenbanana,normal
1577037,25.08,101228.24,43.09,162306.2,greenbanana,normal
1578451,25.06,101226.7,43.09,161523.63,greenbanana,normal
1579875,25.06,101226.95,43.12,163255.38,greenbanana,normal
1581289,25.06,101226.27,43.15,163255.38,greenbanana,normal
1582703,25.03,101227.25,43.15,164700.09,greenbanana,normal
1584126,25.01,101227.56,43.17,166005.95,greenbanana,normal
1585541,25.04,101226.98,43.25,164376.84,greenbanana,normal
1586964,25.06,101229.15,43.28,164054.86,greenbanana,normal
1588378,25.06,101229.84,43.32,162779.39,greenbanana,normal
1589803,25.04,101228.63,43.34,164700.09,greenbanana,normal
1591216,25.06,101229.07,43.36,163414.64,greenbanana,normal
1592640,25.08,101227.74,43.39,161992.27,greenbanana,normal
1594054,25.08,101227.91,43.38,162306.2,greenbanana,normal
1595478,25.09,101229.38,43.39,162463.64,greenbanana,normal
1596892,25.09,101229.6,43.41,163574.22,greenbanana,normal
1598305,25.1,101229.71,43.38,163255.38,greenbanana,normal
1599729,25.08,101230.62,43.38,163894.33,greenbanana,normal
1601143,25.1,101231.41,43.37,163255.38,greenbanana,normal
1602567,25.1,101229.13,43.35,163096.39,greenbanana,normal
1603981,25.11,101231.01,43.34,160902.98,greenbanana,normal
1605404,25.12,101230.84,43.38,160594.44,greenbanana,normal
1606818,25.11,101231.09,43.45,160902.98,greenbanana,normal
1608243,25.11,101229.56,43.46,161679.53,greenbanana,normal
1609656,25.13,101230.52,43.49,162149.08,greenbanana,normal
1611080,25.13,101229.08,43.47,161679.53,greenbanana,normal
1612493,25.14,101231.3,43.47,161212.7,greenbanana,normal
1613907,25.13,101230.86,43.45,162621.36,greenbanana,normal
1615332,25.14,101230.44,43.42,164215.69,greenbanana,normal
1616745,25.14,101230.02,43.38,164376.84,greenbanana,normal
1618169,25.13,101229.06,43.33,164376.84,greenbanana,normal
1619582,25.12,101228.47,43.32,164862.19,greenbanana,normal
1621007,25.11,101227.95,43.3,165841.58,greenbanana,normal
1622421,25.11,101228.8,43.26,164215.69,greenbanana,normal
1623834,25.11,101229.3,43.23,165350.45,greenbanana,normal
1625259,25.1,101228.36,43.23,165513.83,greenbanana,normal
1626672,25.11,101228.28,43.21,164538.31,greenbanana,normal
1628096,25.11,101229.47,43.18,165677.55,greenbanana,normal
1629510,25.1,101227.59,43.19,164376.84,greenbanana,normal
1630934,25.1,101231.59,43.15,165024.64,greenbanana,normal
1632348,25.09,101229.45,43.16,165841.58,greenbanana,normal
1633771,25.11,101228.8,43.16,165677.55,greenbanana,normal
1635185,25.11,101232.78,43.16,165187.38,greenbanana,normal
1636610,25.11,101229.05,43.18,164054.86,greenbanana,normal
1638023,25.11,101229.13,43.19,164376.84,greenbanana,normal
1639447,25.12,101229.74,43.2,164054.86,greenbanana,normal
1640860,25.13,101229.23,43.23,164054.86,greenbanana,normal
1642274,25.1,101227.52,43.22,166005.95,greenbanana,normal
1643699,25.11,101228.46,43.22,166666.66,greenbanana,normal
1645112,25.1,101229.2,43.22,166999.0,greenbanana,normal
1646536,25.11,101227.78,43.23,166335.66,greenbanana,normal
1647949,25.1,101227.17,43.22,165513.83,greenbanana,normal
1649374,25.11,101227.53,43.21,165187.38,greenbanana,normal
1650787,25.13,101228.21,43.2,165513.83,greenbanana,normal
1652211,25.14,101228.56,43.19,164376.84,greenbanana,normal
1653625,25.14,101227.82,43.19,164054.86,greenbanana,normal
1655049,25.13,101226.17,43.17,165187.38,greenbanana,normal
1656463,25.13,101228.05,43.13,165024.64,greenbanana,normal
1657886,25.13,101227.48,43.11,166005.95,greenbanana,normal
1659300,25.13,101225.34,43.1,166005.95,greenbanana,normal
1660725,25.11,101224.3,43.09,166335.66,greenbanana,normal
1662138,25.12,101224.4,43.07,166832.67,greenbanana,normal
1663552,25.13,101226.29,43.04,166832.67,greenbanana,normal
1664975,25.13,101227.64,43.05,165677.55,greenbanana,normal
1666390,25.14,101228.24,43.06,165841.58,greenbanana,normal
1667813,25.12,101223.97,43.05,165024.64,greenbanana,normal
1669227,25.14,101226.38,43.07,164376.84,greenbanana,normal
1670651,25.14,101226.47,43.06,163734.11,greenbanana,normal
1672065,25.14,101226.63,43.04,163414.64,greenbanana,normal
1673489,25.13,101225.77,43.03,164862.19,greenbanana,normal
1674902,25.13,101225.84,43.02,166170.64,greenbanana,normal
1676326,25.13,101225.51,43.04,165350.45,greenbanana,normal
1677740,25.12,101227.02,43.0,165677.55,greenbanana,normal
1679164,25.11,101225.41,43.0,164862.19,greenbanana,normal
1680578,25.11,101225.49,43.01,166335.66,greenbanana,normal
1682001,25.1,101224.46,43.04,166005.95,greenbanana,normal
1683416,25.1,101226.24,43.05,167165.67,greenbanana,normal
1684829,25.1,101225.14,43.06,167667.67,greenbanana,normal
1686253,25.09,101226.23,43.08,167835.67,greenbanana,normal
1687667,25.08,101224.1,43.07,168004.0,greenbanana,normal
1689091,25.08,101224.6,43.09,168172.69,greenbanana,normal
1690505,25.08,101225.96,43.08,167835.67,greenbanana,normal
1691928,25.08,101226.73,43.07,166999.0,greenbanana,normal
1693342,25.07,101223.91,43.08,167332.66,greenbanana,normal
1694767,25.08,101224.85,43.05,167332.66,greenbanana,normal
1696180,25.07,101223.73,43.04,167667.67,greenbanana,normal
1697604,25.07,101224.49,43.05,168511.08,greenbanana,normal
1699017,25.07,101224.59,43.05,167332.66,greenbanana,normal
1700442,25.09,101225.02,43.05,166501.0,greenbanana,normal
1701855,25.09,101223.95,43.05,166832.67,greenbanana,normal
1703279,25.07,101223.4,43.02,166005.95,greenbanana,normal
1704693,25.09,101224.35,43.05,167500.0,greenbanana,normal
1706117,25.09,101224.11,43.05,166666.66,greenbanana,normal
1707531,25.06,101222.29,43.06,168341.7,greenbanana,normal
1708954,25.07,101225.44,43.05,168680.77,greenbanana,normal
1710368,25.06,101226.02,43.06,170050.75,greenbanana,normal
1711792,25.04,101225.05,43.06,169021.19,greenbanana,normal
1713206,25.04,101225.56,43.08,169706.19,greenbanana,normal
1714630,25.05,101225.06,43.09,169021.19,greenbanana,normal
1716043,25.01,101223.55,43.09,169021.19,greenbanana,normal
1717468,24.98,101222.87,43.07,170396.75,greenbanana,normal
1718882,24.98,101224.38,43.08,171794.88,greenbanana,normal
1720305,25.0,101223.99,43.11,170050.75,greenbanana,normal
1721719,25.02,101223.23,43.12,169706.19,greenbanana,normal
1723143,25.04,101224.55,43.09,167500.0,greenbanana,normal
1724557,25.03,101224.28,43.1,169362.98,greenbanana,normal
1725980,25.03,101221.55,43.11,167667.67,greenbanana,normal
1727394,25.05,101224.8,43.12,168172.69,greenbanana,normal
1728819,25.02,101223.34,43.12,169021.19,greenbanana,normal
1730232,25.04,101225.05,43.13,168004.0,greenbanana,normal
1731656,25.03,101222.05,43.12,169191.91,greenbanana,normal
1733069,25.03,101224.37,43.11,170050.75,greenbanana,normal
1734494,25.03,101223.17,43.11,168680.77,greenbanana,normal
1735907,25.02,101224.1,43.11,169706.19,greenbanana,normal
1737331,25.01,101222.13,43.11,169191.91,greenbanana,normal
1738745,25.02,101222.31,43.13,170396.75,greenbanana,normal
1740169,25.02,101222.23,43.14,167835.67,greenbanana,normal
1741593,25.02,101222.73,43.12,168850.81,greenbanana,normal
1743006,25.01,101222.73,43.14,168172.69,greenbanana,normal
1744430,25.01,101221.11,43.13,167332.66,greenbanana,normal
1745844,25.02,101223.84,43.14,167667.67,greenbanana,normal
1747268,25.01,101220.43,43.14,167332.66,greenbanana,normal
1748681,25.02,101224.76,43.15,166999.0,greenbanana,normal
1750106,25.02,101220.95,43.16,166501.0,greenbanana,normal
1751519,25.01,101221.52,43.14,167500.0,greenbanana,normal
1752943,25.02,101223.23,43.16,164700.09,greenbanana,normal
1754356,25.01,101223.15,43.18,165677.55,greenbanana,normal
1755781,25.01,101220.44,43.18,164700.09,greenbanana,normal
1757194,25.03,101224.28,43.21,166170.64,greenbanana,normal
1758618,25.01,101221.96,43.2,167835.67,greenbanana,normal
1760032,25.02,101223.76,43.21,168511.08,greenbanana,normal
1761456,25.02,101224.85,43.23,169191.91,greenbanana,normal
1762870,25.01,101224.16,43.21,171092.95,greenbanana,normal
1764293,25.01,101224.16,43.2,170570.27,greenbanana,normal
1765707,25.01,101223.48,43.18,170396.75,greenbanana,normal
1767131,25.01,101221.2,43.18,170570.27,greenbanana,normal
1768545,25.03,101225.96,43.17,170570.27,greenbanana,normal
1769968,25.01,101220.87,43.2,170050.75,greenbanana,normal
1771382,25.03,101225.89,43.18,169021.19,greenbanana,normal
1772806,25.03,101224.27,43.18,170918.38,greenbanana,normal
1774220,25.01,101221.37,43.14,169191.91,greenbanana,normal
1775644,25.03,101223.41,43.17,169362.98,greenbanana,normal
1777057,25.03,101222.91,43.16,170396.75,greenbanana,normal
1778482,25.02,101222.73,43.17,170744.14,greenbanana,normal
1779895,25.02,101223.0,43.19,171618.86,greenbanana,normal
1781319,25.02,101223.93,43.19,171618.86,greenbanana,normal
1782733,25.02,101225.04,43.2,169534.42,greenbanana,normal
1784157,25.01,101222.37,43.18,171794.88,greenbanana,normal
1785571,25.0,101224.5,43.18,172325.11,greenbanana,normal
1786994,25.02,101224.02,43.2,170918.38,greenbanana,normal
1788408,25.03,101224.09,43.19,171267.89,greenbanana,normal
1789832,25.03,101226.48,43.19,171618.86,greenbanana,normal
1791246,25.01,101224.67,43.17,171092.95,greenbanana,normal
1792669,24.99,101224.8,43.17,172325.11,greenbanana,normal
1794083,25.01,101225.79,43.2,171794.88,greenbanana,normal
1795508,25.02,101224.85,43.2,171794.88,greenbanana,normal
1796921,25.03,101223.75,43.2,171618.86,greenbanana,normal
1798345,25.02,101223.67,43.2,171794.88,greenbanana,normal
1799758,25.03,101225.29,43.2,171267.89,greenbanana,normal
1801183,25.02,101220.96,43.2,171794.88,greenbanana,normal
1802596,25.04,101225.48,43.19,171092.95,greenbanana,normal
1804020,25.04,101223.7,43.18,170396.75,greenbanana,normal
1805434,25.04,101222.17,43.18,169878.3,greenbanana,normal
1806858,25.05,101224.05,43.17,170050.75,greenbanana,normal
1808272,25.05,101223.27,43.18,169878.3,greenbanana,normal
1809695,25.06,101225.85,43.15,170744.14,greenbanana,normal
1811109,25.05,101222.7,43.16,170223.56,greenbanana,normal
1812534,25.07,101225.0,43.16,170223.56,greenbanana,normal
1813947,25.06,101222.88,43.18,169706.19,greenbanana,normal
